min_slip_m,mean_slip_m,median_slip_m,max_slip_m,std_slip_m,p95_slip_m,p99_slip_m,sum_slip_m,max_to_mean,p99_to_mean,target_moment_Nm,realized_moment_Nm,moment_rel_error,mw,attempt_index,accepted,decision,rupture_length_km,rupture_width_km,top_depth_km,strike_deg,dip_deg,rake_deg,reference_mean_slip_m,n_along,n_down,corr_length_km,hurst_nu,sigma_ln,sample_index,file_name
3.00303677709383,16.587798773062435,13.328353915850894,59.19252859961054,10.701821235419215,35.83543087753891,52.495799407799076,1244.0849079796826,3.568437826466497,3.16472366984877,3.981071705534985e+22,3.981071705534984e+22,2.107123061445265e-16,9.0,10,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,10,slip_Mw9.0_sample0010.npy
2.994250272305591,16.587798773062435,13.70469377325845,49.27506728320168,9.733501694636283,34.911932586567254,46.99530079273717,1244.0849079796826,2.970560950089493,2.8331246017437013,3.981071705534985e+22,3.981071705534984e+22,2.107123061445265e-16,9.0,11,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,11,slip_Mw9.0_sample0011.npy
4.1699609801380175,16.587798773062435,14.493923090963413,50.92260854254656,9.802082655635626,34.35829544420293,48.25991827492175,1244.0849079796826,3.069883426922308,2.9093624136128833,3.981071705534985e+22,3.981071705534984e+22,2.107123061445265e-16,9.0,12,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,12,slip_Mw9.0_sample0012.npy
5.044845908502804,16.58779877306244,14.235577745370565,45.664059352075334,8.580160900935688,34.27035035812423,45.404654556044264,1244.0849079796828,2.7528703462590194,2.7372320569609645,3.981071705534985e+22,3.981071705534985e+22,0.0,9.0,13,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,13,slip_Mw9.0_sample0013.npy
4.121868000805133,16.587798773062442,15.736874698014754,31.82595753922478,7.282928097232799,29.866328707219086,31.81640444106648,1244.084907979683,1.9186365819018836,1.9180606707584584,3.981071705534985e+22,3.981071705534986e+22,2.107123061445265e-16,9.0,14,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,14,slip_Mw9.0_sample0014.npy
4.265001583414756,16.58779877306244,16.046717786013044,56.46264202388171,9.097147578740515,34.023058351134,44.76176999624178,1244.0849079796828,3.4038658652872953,2.698475584893888,3.981071705534985e+22,3.981071705534985e+22,0.0,9.0,15,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,15,slip_Mw9.0_sample0015.npy
4.224973089059235,16.58779877306244,14.479663418088846,46.29702394328868,8.9978130233774,34.43177167473597,43.223385488040975,1244.0849079796828,2.791028790298095,2.605733652751629,3.981071705534985e+22,3.981071705534985e+22,0.0,9.0,16,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,16,slip_Mw9.0_sample0016.npy
5.278199309754679,16.587798773062435,14.101655160903574,53.53577720296468,10.138668554474506,36.43661484469518,51.84254006537281,1244.0849079796826,3.2274190165547156,3.1253417511648323,3.981071705534985e+22,3.981071705534984e+22,2.107123061445265e-16,9.0,17,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,17,slip_Mw9.0_sample0017.npy
3.63928254993942,16.58779877306244,13.026250002204145,50.46134385016519,11.034286556884695,42.28786613422971,49.20041228471284,1244.0849079796828,3.0420759583912544,2.966060353023529,3.981071705534985e+22,3.981071705534985e+22,0.0,9.0,18,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,18,slip_Mw9.0_sample0018.npy
3.1452036093949083,16.58779877306244,14.815461720988198,43.5456522826955,9.003042777487615,34.405459903852055,42.33758761472359,1244.0849079796828,2.62516159488328,2.5523330849345256,3.981071705534985e+22,3.981071705534985e+22,0.0,9.0,19,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,19,slip_Mw9.0_sample0019.npy
4.798447617098191,16.58779877306243,14.811542690026467,42.477279178667175,8.261644786972903,33.659322586001444,41.5472917405816,1244.0849079796824,2.5607544291921163,2.50468988133928,3.981071705534985e+22,3.9810717055349835e+22,4.21424612289053e-16,9.0,21,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,20,slip_Mw9.0_sample0020.npy
