time_sec,Dapa_virtual
2232.0,0.016758157
2244.0,0.016805168
2256.0,0.016895154
2268.0,0.016978558
2280.0,0.01699663
2292.0,0.016899696
2304.0,0.016681818
2316.0,0.016416341
2328.0,0.016237687
2340.0,0.016234035
2352.0,0.016390735
2364.0,0.016614081
2376.0,0.016806098
2388.0,0.01692522
2400.0,0.016974838
2412.0,0.016994452
2424.0,0.017042283
2436.0,0.017174738
2448.0,0.017418336
2460.0,0.017721701
2472.0,0.017982766
2484.0,0.018119859
2496.0,0.018126834
2508.0,0.018057814
2520.0,0.017948588
2532.0,0.01780222
2544.0,0.0176133
2556.0,0.017390274
2568.0,0.017156376
2580.0,0.016927423
2592.0,0.016730968
2604.0,0.016609533
2616.0,0.016596518
2628.0,0.016680598
2640.0,0.016781006
2652.0,0.016809205
2664.0,0.016738279
2676.0,0.016618665
2688.0,0.016530504
2700.0,0.016516015
2712.0,0.016582776
2724.0,0.01671215
2736.0,0.016856942
2748.0,0.016952338
2760.0,0.016944375
2772.0,0.016848149
2784.0,0.016743155
2796.0,0.016715283
2808.0,0.01679744
2820.0,0.016947472
2832.0,0.017107718
2844.0,0.017249571
2856.0,0.017374564
2868.0,0.01749342
2880.0,0.017609429
2892.0,0.017735815
2904.0,0.01787082
2916.0,0.017967936
2928.0,0.017955437
2940.0,0.017789338
2952.0,0.01751033
2964.0,0.017216032
2976.0,0.01699407
2988.0,0.016875818
3000.0,0.016829232
3012.0,0.016805349
3024.0,0.016757935
3036.0,0.016652904
3048.0,0.01648996
3060.0,0.016317047
3072.0,0.016224615
3084.0,0.016272029
3096.0,0.016437279
3108.0,0.016642844
3120.0,0.016812984
3132.0,0.016922563
3144.0,0.016978687
3156.0,0.016996423
3168.0,0.016993606
3180.0,0.0169859
3192.0,0.01699058
3204.0,0.017002795
3216.0,0.017000554
3228.0,0.016982561
3240.0,0.016985405
3252.0,0.017063325
3264.0,0.01722162
3276.0,0.017404383
3288.0,0.01754356
3300.0,0.017600214
3312.0,0.017580483
3324.0,0.01750889
3336.0,0.017419744
3348.0,0.017354133
3360.0,0.017334266
3372.0,0.017345734
3384.0,0.017325737
3396.0,0.01720852
3408.0,0.016987054
3420.0,0.016720235
3432.0,0.016492186
3444.0,0.016347097
3456.0,0.016284918
3468.0,0.016288819
3480.0,0.0163317
3492.0,0.016385153
3504.0,0.01642669
3516.0,0.016468106
3528.0,0.016553305
3540.0,0.01671029
3552.0,0.016918266
3564.0,0.017104141
3576.0,0.017199563
3588.0,0.017192809
3600.0,0.017124066
