min_slip_m,mean_slip_m,median_slip_m,max_slip_m,std_slip_m,p95_slip_m,p99_slip_m,sum_slip_m,max_to_mean,p99_to_mean,target_moment_Nm,realized_moment_Nm,moment_rel_error,mw,attempt_index,accepted,decision,rupture_length_km,rupture_width_km,top_depth_km,strike_deg,dip_deg,rake_deg,reference_mean_slip_m,n_along,n_down,corr_length_km,hurst_nu,sigma_ln,sample_index,file_name
1.0062541226523962,5.899548203201168,4.540257736987483,21.59862481671131,4.034253310147826,14.539035499069863,20.518307171031676,442.4661152400876,3.6610642158990463,3.4779455077421333,7.079457843841402e+21,7.079457843841402e+21,0.0,8.5,10,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,10,slip_Mw8.5_sample0010.npy
1.040681959919508,5.89954820320117,5.2952846821932855,14.96046300675824,3.325659025528255,12.748173610810424,14.808099227381701,442.46611524008773,2.535865881838291,2.5100395347810935,7.079457843841402e+21,7.079457843841403e+21,1.4811529683903444e-16,8.5,11,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,11,slip_Mw8.5_sample0011.npy
1.5194357576645174,5.899548203201169,5.058313434308668,17.13478704534496,3.386020445486922,12.818784648581941,15.39911117349041,442.4661152400877,2.9044236024798322,2.6102187223649866,7.079457843841402e+21,7.079457843841402e+21,0.0,8.5,12,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,12,slip_Mw8.5_sample0012.npy
1.5993310660929796,5.89954820320117,5.220395964240008,16.893351578267833,3.091625641553765,12.6549558217719,16.431288856025176,442.46611524008773,2.863499203057835,2.785177489881234,7.079457843841402e+21,7.079457843841403e+21,1.4811529683903444e-16,8.5,13,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,13,slip_Mw8.5_sample0013.npy
1.645265962529542,5.899548203201169,5.835149496553095,11.967713420444674,2.4768501163982246,10.433271834249465,11.622147986426528,442.4661152400877,2.0285813435596376,1.9700064455986994,7.079457843841402e+21,7.079457843841402e+21,0.0,8.5,14,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,14,slip_Mw8.5_sample0014.npy
1.4451217658237598,5.899548203201167,5.483012374963917,19.564481783309727,3.2257873369002286,11.710198624078638,16.473088590486526,442.46611524008756,3.316267807201541,2.792262733195065,7.079457843841402e+21,7.079457843841401e+21,1.4811529683903444e-16,8.5,15,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,15,slip_Mw8.5_sample0015.npy
1.6248794427924227,5.89954820320117,4.927584387683551,14.724172643795882,3.3494303135631895,13.602690241616513,14.556318499786427,442.46611524008773,2.495813600744267,2.4673615670922024,7.079457843841402e+21,7.079457843841403e+21,1.4811529683903444e-16,8.5,16,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,16,slip_Mw8.5_sample0016.npy
1.9098444903404195,5.899548203201169,4.823294426355241,18.355921345914634,3.778891423234714,12.671065195467815,18.350118895003455,442.4661152400877,3.111411368069589,3.1104278264980443,7.079457843841402e+21,7.079457843841402e+21,0.0,8.5,17,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,17,slip_Mw8.5_sample0017.npy
1.2768636252956482,5.899548203201167,4.468854805249515,21.94478615333508,4.146022676366858,15.961717973565868,18.50170092073716,442.46611524008756,3.719740122036391,3.136121662790705,7.079457843841402e+21,7.079457843841401e+21,1.4811529683903444e-16,8.5,18,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,18,slip_Mw8.5_sample0018.npy
1.0988220108519775,5.899548203201168,5.594700954095385,13.084564791697648,2.7945185810999758,11.064391105803773,12.205154566213631,442.4661152400876,2.217892682798625,2.0688286875240656,7.079457843841402e+21,7.079457843841402e+21,0.0,8.5,19,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,19,slip_Mw8.5_sample0019.npy
1.038684627571918,5.899548203201169,4.9318581281574465,36.22671162037672,4.719960310473174,12.519069389376014,22.659992577673517,442.4661152400877,6.140590833840403,3.8409708332204016,7.079457843841402e+21,7.079457843841402e+21,0.0,8.5,20,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,20,slip_Mw8.5_sample0020.npy
1.7545973468753338,5.89954820320117,5.340450347778654,15.400729958203845,2.792972044599577,10.748332215278218,13.903554499988196,442.46611524008773,2.6104931136671135,2.3567151281930285,7.079457843841402e+21,7.079457843841403e+21,1.4811529683903444e-16,8.5,21,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,21,slip_Mw8.5_sample0021.npy
1.1493762361425484,5.899548203201167,5.042667251796719,18.99003080080549,3.4873532378919334,12.532129343101927,18.62688613077935,442.46611524008756,3.2188957775616216,3.1573411198966346,7.079457843841402e+21,7.079457843841401e+21,1.4811529683903444e-16,8.5,22,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,22,slip_Mw8.5_sample0022.npy
1.649146091872654,5.899548203201168,5.373823002262654,16.034268407939376,2.737865843532483,11.089711353996858,13.64142853661945,442.4661152400876,2.7178807352127374,2.3122835964315778,7.079457843841402e+21,7.079457843841402e+21,0.0,8.5,23,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,23,slip_Mw8.5_sample0023.npy
1.7368626988143545,5.89954820320117,5.3718577038153414,13.504619368112794,2.662853537528107,10.710201977042919,12.78986241170551,442.46611524008773,2.2890938259958644,2.1679393016511956,7.079457843841402e+21,7.079457843841403e+21,1.4811529683903444e-16,8.5,24,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,24,slip_Mw8.5_sample0024.npy
1.6436934673447186,5.89954820320117,4.9330739452063295,19.930853414009555,3.6199126702441937,12.549909293493087,18.90927913717794,442.46611524008773,3.3783694492393197,3.205208006761861,7.079457843841402e+21,7.079457843841403e+21,1.4811529683903444e-16,8.5,25,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,25,slip_Mw8.5_sample0025.npy
1.7074941331065154,5.899548203201169,5.602484318874108,14.153243748849281,2.6199252197386023,9.906186299126695,13.665506803389512,442.4661152400877,2.399038580813621,2.316364971130236,7.079457843841402e+21,7.079457843841402e+21,0.0,8.5,26,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,26,slip_Mw8.5_sample0026.npy
1.0615449730689488,5.899548203201171,5.564977244032049,20.435795657066098,3.523922029918574,12.9450945944734,16.097011467103748,442.4661152400878,3.4639594343813265,2.7285159664208356,7.079457843841402e+21,7.079457843841405e+21,2.962305936780689e-16,8.5,27,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,27,slip_Mw8.5_sample0027.npy
1.0383110640601139,5.899548203201167,5.054083145259875,19.969454080712474,3.810723622777548,13.398571958183648,17.384244935452422,442.46611524008756,3.3849124361551626,2.946707838749333,7.079457843841402e+21,7.079457843841401e+21,1.4811529683903444e-16,8.5,28,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,28,slip_Mw8.5_sample0028.npy
2.082018808620007,5.899548203201169,4.888733880338789,15.900179214520973,3.048339707867408,12.219478568681897,14.772515063711293,442.4661152400877,2.695152012808936,2.5040078587196795,7.079457843841402e+21,7.079457843841402e+21,0.0,8.5,29,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,29,slip_Mw8.5_sample0029.npy
0.9077133992910303,5.899548203201168,5.475763030164117,17.678561497022905,3.287270283303884,11.196048291056718,16.562870334516308,442.4661152400876,2.996595821936042,2.8074811433067177,7.079457843841402e+21,7.079457843841402e+21,0.0,8.5,30,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,30,slip_Mw8.5_sample0030.npy
1.7863160102912112,5.899548203201167,4.922790751667224,13.58981187753309,2.7879692960585536,11.44722783538233,12.949598694623207,442.46611524008756,2.303534340165081,2.195015321274364,7.079457843841402e+21,7.079457843841401e+21,1.4811529683903444e-16,8.5,31,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,31,slip_Mw8.5_sample0031.npy
1.7401571321754588,5.89954820320117,4.997014971257485,20.21708180511261,3.726174801439907,13.968059752026077,17.876969670773057,442.46611524008773,3.426886451091723,3.030226901285896,7.079457843841402e+21,7.079457843841403e+21,1.4811529683903444e-16,8.5,32,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,32,slip_Mw8.5_sample0032.npy
1.4980690844442937,5.899548203201169,5.366660879373651,14.148206818810936,2.9232154152055334,12.539575604103717,13.448777747622362,442.4661152400877,2.398184798478965,2.2796284197364276,7.079457843841402e+21,7.079457843841402e+21,0.0,8.5,33,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,33,slip_Mw8.5_sample0033.npy
1.527791849279261,5.89954820320117,4.707314946219743,15.457657160693799,3.3579024468317535,12.757441986045528,15.433012855010238,442.46611524008773,2.6201425309664015,2.615965210121699,7.079457843841402e+21,7.079457843841403e+21,1.4811529683903444e-16,8.5,34,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,34,slip_Mw8.5_sample0034.npy
1.9553747076504127,5.89954820320117,5.270036381020708,13.916058899758774,2.79645995361852,11.673180947474284,13.895077280839214,442.46611524008773,2.358834680290898,2.3552782013543965,7.079457843841402e+21,7.079457843841403e+21,1.4811529683903444e-16,8.5,35,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,35,slip_Mw8.5_sample0035.npy
1.2373620719779375,5.899548203201168,4.979421214801577,16.405146107406278,3.3543107600654887,11.858139490311473,15.33539659127026,442.4661152400876,2.780746176207975,2.599418813621878,7.079457843841402e+21,7.079457843841402e+21,0.0,8.5,36,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,36,slip_Mw8.5_sample0036.npy
1.2052332975860638,5.899548203201168,4.750437097288332,20.517113736216476,3.6937659501230997,12.772900737616713,18.062726339242985,442.4661152400876,3.4777432151641094,3.0617134934912347,7.079457843841402e+21,7.079457843841402e+21,0.0,8.5,37,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,37,slip_Mw8.5_sample0037.npy
0.6358211798275443,5.899548203201167,5.163292842939956,16.100850532287186,3.0027487645290205,11.745436969438229,14.408042122613773,442.46611524008756,2.7291667052657806,2.442228053123762,7.079457843841402e+21,7.079457843841401e+21,1.4811529683903444e-16,8.5,38,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,38,slip_Mw8.5_sample0038.npy
1.4643865088083894,5.899548203201168,5.544644806293006,18.61387522896036,2.7844733925301393,10.872544592360736,14.732399141800137,442.4661152400876,3.155135713419587,2.4972080292192804,7.079457843841402e+21,7.079457843841402e+21,0.0,8.5,39,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,39,slip_Mw8.5_sample0039.npy
1.9084235678902943,5.899548203201168,5.520972976999701,19.203406299944845,3.3235233199934373,12.793887522968902,16.245644096467366,442.4661152400876,3.2550638859980565,2.75370986674069,7.079457843841402e+21,7.079457843841402e+21,0.0,8.5,40,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,40,slip_Mw8.5_sample0040.npy
1.2940405409832352,5.899548203201169,5.028319126789646,19.411707833349876,3.7241434290890334,14.61079147351102,17.99832061968471,442.4661152400877,3.2903719343825073,3.050796433855493,7.079457843841402e+21,7.079457843841402e+21,0.0,8.5,41,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,41,slip_Mw8.5_sample0041.npy
0.8958355844663264,5.899548203201167,5.030307424280331,20.520225830996196,3.2413027860358694,12.587645462419687,16.069010730223404,442.46611524008756,3.4782707292503634,2.723769715366367,7.079457843841402e+21,7.079457843841401e+21,1.4811529683903444e-16,8.5,42,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,42,slip_Mw8.5_sample0042.npy
1.6288014855269168,5.89954820320117,5.020636298743913,18.349584638542648,3.3859715811921265,12.963075746766814,15.275284682883292,442.46611524008773,3.110337267620922,2.589229574324815,7.079457843841402e+21,7.079457843841403e+21,1.4811529683903444e-16,8.5,43,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,43,slip_Mw8.5_sample0043.npy
1.0565776567164573,5.899548203201168,5.139979597912454,20.84989893356995,3.534189138629883,13.174896552632886,16.059540554327302,442.4661152400876,3.5341518054308865,2.7221644778854754,7.079457843841402e+21,7.079457843841402e+21,0.0,8.5,44,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,44,slip_Mw8.5_sample0044.npy
1.614979878901303,5.899548203201169,5.061329341559901,18.15142031010197,3.3733513283166237,11.34637671073623,18.007012972701514,442.4661152400877,3.0767475211496333,3.0522698268539754,7.079457843841402e+21,7.079457843841402e+21,0.0,8.5,45,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,45,slip_Mw8.5_sample0045.npy
1.528659825421026,5.899548203201167,5.115579842875715,20.812754348988953,3.330699744932011,11.501398677988268,17.35563452609047,442.46611524008756,3.5278556309948783,2.9418582454624387,7.079457843841402e+21,7.079457843841401e+21,1.4811529683903444e-16,8.5,46,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,46,slip_Mw8.5_sample0046.npy
2.0038299229972973,5.899548203201169,5.295409216628877,15.099272392062304,2.803796212213923,10.78342766048686,13.979174736958894,442.4661152400877,2.559394698032851,2.3695330990555545,7.079457843841402e+21,7.079457843841402e+21,0.0,8.5,47,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,47,slip_Mw8.5_sample0047.npy
0.9728011982513393,5.899548203201169,5.325431152677815,16.041365154494653,3.0566065530840634,11.722643749265075,14.031356342661661,442.4661152400877,2.7190836657272173,2.378378116318818,7.079457843841402e+21,7.079457843841402e+21,0.0,8.5,48,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,48,slip_Mw8.5_sample0048.npy
1.692801663125511,5.899548203201169,4.975970706379262,17.61673485552948,2.910311683168612,10.314382249099351,16.84001241413515,442.4661152400877,2.986115927651954,2.85445797442549,7.079457843841402e+21,7.079457843841402e+21,0.0,8.5,49,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,49,slip_Mw8.5_sample0049.npy
1.9494972697392994,5.899548203201168,5.253679031667899,15.671689402649214,2.8960465968457294,12.134353061754949,13.602765064961758,442.4661152400876,2.656421960269019,2.305729963792944,7.079457843841402e+21,7.079457843841402e+21,0.0,8.5,50,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,50,slip_Mw8.5_sample0050.npy
1.7718602794244314,5.899548203201168,5.567111401110521,23.15977978784146,3.5962913979848747,12.423046283367283,21.47270542637807,442.4661152400876,3.92568701706254,3.639720311926041,7.079457843841402e+21,7.079457843841402e+21,0.0,8.5,51,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,51,slip_Mw8.5_sample0051.npy
1.7007551800760459,5.89954820320117,4.71947025836292,22.31763515983415,3.734678420086677,12.986102684924013,18.94519020025865,442.46611524008773,3.7829397084550167,3.2112950937461195,7.079457843841402e+21,7.079457843841403e+21,1.4811529683903444e-16,8.5,52,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,52,slip_Mw8.5_sample0052.npy
1.6659434768208778,5.89954820320117,5.221811802091959,16.213587713931478,3.046268377290479,12.034818496728374,13.744384996387602,442.46611524008773,2.7482761654754815,2.329735180217652,7.079457843841402e+21,7.079457843841403e+21,1.4811529683903444e-16,8.5,53,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,53,slip_Mw8.5_sample0053.npy
1.7008353701446381,5.89954820320117,5.564243944659348,17.313164515958373,2.776609404380361,10.844821625684236,14.16562135991203,442.46611524008773,2.9346593874025864,2.4011366416542854,7.079457843841402e+21,7.079457843841403e+21,1.4811529683903444e-16,8.5,54,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,54,slip_Mw8.5_sample0054.npy
1.6472301134320548,5.89954820320117,4.759401784037284,23.12842628534295,3.6669033780345273,12.148765381600471,21.780384314871394,442.46611524008773,3.9203724571303904,3.6918732697281937,7.079457843841402e+21,7.079457843841403e+21,1.4811529683903444e-16,8.5,55,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,55,slip_Mw8.5_sample0055.npy
2.0686524056947144,5.899548203201168,4.8825563130793865,16.79649318496074,3.0061889581339543,12.352209948772483,15.730647972109493,442.4661152400876,2.8470812690108636,2.666415703421806,7.079457843841402e+21,7.079457843841402e+21,0.0,8.5,56,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,56,slip_Mw8.5_sample0056.npy
1.272684489373361,5.899548203201171,5.28392337578912,24.289747169465233,3.5181461699352066,11.115411810290018,16.599559794863154,442.4661152400878,4.117221579151655,2.8137001721345407,7.079457843841402e+21,7.079457843841405e+21,2.962305936780689e-16,8.5,57,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,57,slip_Mw8.5_sample0057.npy
1.8922054091999172,5.899548203201169,5.046866352830947,19.74470966804097,3.5902086090771634,12.203274521326454,17.910134731989125,442.4661152400877,3.3468172456540386,3.0358485285823855,7.079457843841402e+21,7.079457843841402e+21,0.0,8.5,58,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,58,slip_Mw8.5_sample0058.npy
1.4322881694914857,5.899548203201166,4.751611414171043,21.911089126827545,4.112503207291496,13.62490245858094,18.836189390091423,442.4661152400875,3.714028324226306,3.1928189653354604,7.079457843841402e+21,7.0794578438414e+21,2.962305936780689e-16,8.5,59,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,59,slip_Mw8.5_sample0059.npy
1.4185593485000152,5.89954820320117,5.108767668656481,18.24932901512167,2.9854086736150234,11.780042219266681,15.132961333660283,442.46611524008773,3.0933434877639194,2.56510512541434,7.079457843841402e+21,7.079457843841403e+21,1.4811529683903444e-16,8.5,60,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,60,slip_Mw8.5_sample0060.npy
1.1298375293188392,5.899548203201167,5.141948264762798,19.886376616242483,2.9797227446205894,10.433140081559538,13.384661834310423,442.46611524008756,3.3708304316340514,2.268760483565121,7.079457843841402e+21,7.079457843841401e+21,1.4811529683903444e-16,8.5,61,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,61,slip_Mw8.5_sample0061.npy
1.1602730901204463,5.89954820320117,5.575842783785332,15.288114405448226,2.817328036832863,10.456646740344532,14.196092501738903,442.46611524008773,2.5914042701020223,2.406301637477243,7.079457843841402e+21,7.079457843841403e+21,1.4811529683903444e-16,8.5,62,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,62,slip_Mw8.5_sample0062.npy
1.3177023571518263,5.89954820320117,4.817976721786308,21.44641743006836,3.8780976917098773,12.625746839916404,18.283334103546764,442.46611524008773,3.6352643781147957,3.099107503456959,7.079457843841402e+21,7.079457843841403e+21,1.4811529683903444e-16,8.5,63,True,accepted,300.0,100.0,7.6,164.0,39.0,90.0,4.7,15,5,20.0,0.3,0.55,63,slip_Mw8.5_sample0063.npy
