time_sec,Dapa_virtual
3012.0,0.27687168
3024.0,0.2761811
3036.0,0.2757432
3048.0,0.2755015
3060.0,0.2753182
3072.0,0.27506176
3084.0,0.27469537
3096.0,0.27430534
3108.0,0.2740502
3120.0,0.2740614
3132.0,0.27435377
3144.0,0.2748047
3156.0,0.27521908
3168.0,0.27543786
3180.0,0.27542147
3192.0,0.27525526
3204.0,0.27508342
3216.0,0.27502894
3228.0,0.27514997
3240.0,0.27544278
3252.0,0.2758653
3264.0,0.27634978
3276.0,0.2768034
3288.0,0.27711377
3300.0,0.27717465
3312.0,0.2769317
3324.0,0.27642348
3336.0,0.27578378
3348.0,0.2751884
3360.0,0.27476358
3372.0,0.27451047
3384.0,0.274303
3396.0,0.27396774
3408.0,0.27339503
3420.0,0.2726077
3432.0,0.27174443
3444.0,0.27097714
3456.0,0.2704222
3468.0,0.27009547
3480.0,0.26993057
3492.0,0.26983783
3504.0,0.26976097
3516.0,0.26969913
3528.0,0.26968682
3540.0,0.26975727
3552.0,0.26992488
3564.0,0.2701941
3576.0,0.2705723
3588.0,0.27105957
3600.0,0.27160525
